id;artist;song;duration_sec;explicit;year;genre;popularity;;;;;;;;
1762;Shawn Mendes;There's Nothing Holdin' Me Back;199;FALSE;2017;pop;0;;;;;;;;
1763;G-Eazy;Good Life (with G-Eazy & Kehlani);226;FALSE;2017;hip hop, pop;63;;;;;;;;
1764;The Vamps;All Night;198;FALSE;2017;pop;73;;;;;;;;
1765;Dua Lipa;New Rules;212;FALSE;2017;pop;61;;;;;;;;
1766;Cardi B;Bodak Yellow;224;TRUE;2017;hip hop, pop;59;;;;;;;;
1767;Rag'n'Bone Man;Skin;240;FALSE;2017;R&B;67;;;;;;;;
1768;Zara Larsson;I Would Like;227;FALSE;2017;pop, Dance/Electronic;57;;;;;;;;
1769;DJ Khaled;Wild Thoughts (feat. Rihanna & Bryson Tiller);204;TRUE;2017;hip hop, pop;72;;;;;;;;
1770;Post Malone;Congratulations;220;TRUE;2016;hip hop;81;;;;;;;;
1771;Avicii;Without You (feat. Sandro Cavazza);182;TRUE;2017;pop, Dance/Electronic;77;;;;;;;;
1772;Clean Bandit;Symphony (feat. Zara Larsson);215;FALSE;2017;pop, Dance/Electronic;0;;;;;;;;
1773;Katy Perry;Chained To The Rhythm;238;FALSE;2017;pop;69;;;;;;;;
1774;Zay Hilfigerrr;Juju on That Beat (TZ Anthem);144;FALSE;2016;set();57;;;;;;;;
1775;Calvin Harris;Feels (feat. Pharrell Williams, Katy Perry & Big Sean);223;TRUE;2017;hip hop, pop, Dance/Electronic;79;;;;;;;;
1776;Migos;T-Shirt;242;TRUE;2017;hip hop, pop;64;;;;;;;;
1777;OneRepublic;Rich Love (with Seeb);201;FALSE;2017;pop;64;;;;;;;;
1778;Maggie Lindemann;Pretty Girl - Cheat Codes X CADE Remix;194;TRUE;2017;rock, pop;61;;;;;;;;
1779;Macklemore;Glorious (feat. Skylar Grey);220;TRUE;2017;hip hop, pop;74;;;;;;;;
1780;Hayden James;NUMB;217;TRUE;2019;pop, Dance/Electronic;47;;;;;;;;
1781;Liam Payne;Strip That Down;205;FALSE;2017;pop;1;;;;;;;;
1782;Drake;Passionfruit;299;TRUE;2017;hip hop, pop, R&B;0;;;;;;;;
1783;Justin Bieber;Friends (with BloodPop®);189;FALSE;2017;pop;0;;;;;;;;
1784;ZAYN;"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""";245;FALSE;2016;pop, Dance/Electronic;0;;;;;;;;
1785;Alessia Cara;Scars To Your Beautiful;230;FALSE;2016;pop, R&B;76;;;;;;;;
1786;2 Chainz;It's A Vibe;210;TRUE;2017;hip hop, pop;71;;;;;;;;
1787;Starley;Call on Me - Ryan Riback Remix;222;FALSE;2016;pop, Dance/Electronic;48;;;;;;;;
1788;AJR;Weak;201;FALSE;2017;rock;0;;;;;;;;
1789;Lana Del Rey;Lust for Life (with The Weeknd);264;FALSE;2017;pop;0;;;;;;;;
1790;CNCO;Reggaetón Lento (Remix);189;FALSE;2017;pop, latin;0;;;;;;;;
1791;The Vamps;Middle Of The Night;175;FALSE;2017;pop;61;;;;;;;;
1792;The Weeknd;I Feel It Coming;269;FALSE;2016;pop, R&B;78;;;;;;;;
1793;The Chainsmokers;Paris;222;FALSE;2017;pop, Dance/Electronic;73;;;;;;;;
1794;Big Sean;Bounce Back;222;TRUE;2017;hip hop, pop;71;;;;;;;;
1795;Shawn Mendes;Mercy;209;FALSE;2017;pop;0;;;;;;;;
1796;Avicii;Lonely Together (feat. Rita Ora);182;FALSE;2017;pop, Dance/Electronic;53;;;;;;;;
1797;Cheat Codes;No Promises (feat. Demi Lovato);224;FALSE;2017;pop, Dance/Electronic;68;;;;;;;;
1798;Bruno Mars;24K Magic;226;FALSE;2016;pop;78;;;;;;;;
1799;Lorde;Homemade Dynamite - REMIX;214;TRUE;2017;pop, Dance/Electronic;8;;;;;;;;
1800;Kygo;It Ain't Me (with Selena Gomez);221;FALSE;2017;pop, Dance/Electronic;75;;;;;;;;
1801;Drake;God's Plan;199;TRUE;2018;hip hop, pop, R&B;81;;;;;;;;
1802;Post Malone;rockstar (feat. 21 Savage);218;TRUE;2018;hip hop;83;;;;;;;;
1803;Offset;Ric Flair Drip (with Metro Boomin);173;TRUE;2017;hip hop, pop;80;;;;;;;;
1804;G-Eazy;Him & I (with Halsey);269;TRUE;2017;hip hop, pop;75;;;;;;;;
1805;Dynoro;In My Mind;185;FALSE;2018;pop, Dance/Electronic;78;;;;;;;;
1806;Juice WRLD;Lucid Dreams;240;TRUE;2018;hip hop;84;;;;;;;;
1807;Zedd;The Middle;185;FALSE;2018;hip hop, pop, Dance/Electronic;80;;;;;;;;
1808;Marshmello;FRIENDS;203;TRUE;2018;pop, Dance/Electronic;78;;;;;;;;
1809;Cardi B;I Like It;253;TRUE;2018;hip hop, pop;79;;;;;;;;
1810;XXXTENTACION;Moonlight;135;TRUE;2018;hip hop;82;;;;;;;;
1811;Ariana Grande;no tears left to cry;206;FALSE;2018;pop;77;;;;;;;;
1812;Sheck Wes;Mo Bamba;184;TRUE;2018;hip hop;77;;;;;;;;
1813;Calvin Harris;One Kiss (with Dua Lipa);215;FALSE;2018;hip hop, pop, Dance/Electronic;81;;;;;;;;
1814;Tyga;Taste (feat. Offset);233;TRUE;2018;hip hop, pop;73;;;;;;;;
1815;Travis Scott;SICKO MODE;313;TRUE;2018;hip hop, Dance/Electronic;81;;;;;;;;
1816;Imagine Dragons;Natural;189;FALSE;2018;rock;80;;;;;;;;
1817;DJ Snake;Taki Taki (with Selena Gomez, Ozuna & Cardi B);213;TRUE;2018;hip hop, pop, Dance/Electronic;76;;;;;;;;
1818;Marshmello;Spotlight;178;FALSE;2018;pop, Dance/Electronic;71;;;;;;;;
1819;The Weeknd;Pray For Me (with Kendrick Lamar);211;TRUE;2018;pop, R&B;69;;;;;;;;
1820;Billie Eilish;lovely (with Khalid);200;FALSE;2018;pop, Dance/Electronic;86;;;;;;;;
1821;Migos;Walk It Talk It;276;TRUE;2018;hip hop, pop;75;;;;;;;;
1822;Clean Bandit;Solo (feat. Demi Lovato);223;FALSE;2018;pop, Dance/Electronic;71;;;;;;;;
1823;Drake;Nonstop;239;TRUE;2018;hip hop, pop, R&B;77;;;;;;;;
1824;6ix9ine;FEFE;179;TRUE;2018;hip hop;42;;;;;;;;
1825;The Weeknd;Call Out My Name;228;FALSE;2018;pop, R&B;80;;;;;;;;
1826;Nio Garcia;Te Boté - Remix;418;TRUE;2018;latin;76;;;;;;;;
1827;Migos;MotorSport;303;TRUE;2018;hip hop, pop;72;;;;;;;;
1828;Nicky Jam;X;173;FALSE;2019;latin;74;;;;;;;;
1829;XXXTENTACION;SAD!;167;TRUE;2018;hip hop;82;;;;;;;;
1830;Becky G;Sin Pijama;189;FALSE;2018;pop, latin;69;;;;;;;;
1831;Machine Gun Kelly;Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha);203;FALSE;2017;hip hop, pop;71;;;;;;;;
1832;6ix9ine;GUMMO;158;TRUE;2018;hip hop;63;;;;;;;;
1833;Jax Jones;Breathe;208;FALSE;2017;hip hop, pop, Dance/Electronic;58;;;;;;;;
1834;The Chainsmokers;Sick Boy;193;FALSE;2018;pop, Dance/Electronic;69;;;;;;;;
1835;Jay Rock;King's Dead (with Kendrick Lamar, Future & James Blake);230;TRUE;2018;hip hop, pop;71;;;;;;;;
1836;Rich The Kid;Plug Walk;175;TRUE;2018;hip hop, pop;72;;;;;;;;
1837;Kendrick Lamar;All The Stars (with SZA);232;TRUE;2018;hip hop;80;;;;;;;;
1838;Logic;Everyday;205;TRUE;2018;hip hop, pop;69;;;;;;;;
1839;Jason Derulo;Tip Toe (feat. French Montana);188;FALSE;2017;hip hop, pop;64;;;;;;;;
1840;Ariana Grande;God is a woman;198;TRUE;2018;pop;78;;;;;;;;
1841;Rae Sremmurd;Powerglide (feat. Juicy J) - From SR3MM;332;TRUE;2018;hip hop, pop;66;;;;;;;;
1842;EO;German;171;FALSE;2018;set();67;;;;;;;;
1843;Dennis Lloyd;Nevermind;157;FALSE;2017;pop;74;;;;;;;;
1844;girl in red;we fell in love in october;184;FALSE;2018;pop, rock, Dance/Electronic;82;;;;;;;;
1845;Selena Gomez;Wolves;198;FALSE;2017;pop;78;;;;;;;;
1846;Tiësto;Jackie Chan;216;TRUE;2018;pop, Dance/Electronic;72;;;;;;;;
1847;Tom Walker;Leave a Light On;186;FALSE;2017;rock, pop;70;;;;;;;;
1848;Sofía Reyes;1, 2, 3 (feat. Jason Derulo & De La Ghetto);202;FALSE;2018;pop, latin;65;;;;;;;;
1849;Marshmello;Silence;181;FALSE;2017;pop, Dance/Electronic;80;;;;;;;;
1850;5 Seconds of Summer;Youngblood;203;FALSE;2018;pop;69;;;;;;;;
1851;Loud Luxury;Body (feat. brando);163;FALSE;2017;pop, Dance/Electronic;0;;;;;;;;
1852;Liam Payne;For You (Fifty Shades Freed) (& Rita Ora);245;FALSE;2018;pop;62;;;;;;;;
1853;NF;Let You Down;212;FALSE;2017;hip hop, pop;79;;;;;;;;
1854;XXXTENTACION;changes;122;FALSE;2018;hip hop;79;;;;;;;;
1855;Maluma;Corazón (feat. Nego do Borel);185;FALSE;2018;latin;69;;;;;;;;
1856;Cardi B;Bodak Yellow;224;TRUE;2018;hip hop, pop;72;;;;;;;;
1857;Lil Baby;Yes Indeed;142;TRUE;2018;hip hop;79;;;;;;;;
1858;Jonas Blue;Rise;194;FALSE;2018;pop, Dance/Electronic;70;;;;;;;;
1859;David Guetta;Flames;195;FALSE;2018;hip hop, pop, Dance/Electronic;59;;;;;;;;
1860;Ozuna;Vaina Loca;176;FALSE;2018;latin;72;;;;;;;;
1861;Charlie Puth;How Long;201;FALSE;2018;pop;72;;;;;;;;
1862;Post Malone;Better Now;231;TRUE;2018;hip hop;80;;;;;;;;
1863;BlocBoy JB;Look Alive (feat. Drake);181;TRUE;2018;hip hop, pop;73;;;;;;;;
1864;Eminem;River (feat. Ed Sheeran);221;TRUE;2017;hip hop;72;;;;;;;;
1865;Marshmello;Happier;214;FALSE;2018;pop, Dance/Electronic;82;;;;;;;;
1866;Dean Lewis;Be Alright;196;TRUE;2018;pop;79;;;;;;;;
1867;Charlie Puth;Done for Me (feat. Kehlani);180;FALSE;2018;pop;67;;;;;;;;
1868;Migos;Stir Fry;190;TRUE;2018;hip hop, pop;72;;;;;;;;
1869;YG;BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj);237;TRUE;2018;hip hop, pop;68;;;;;;;;
1870;Drake;In My Feelings;218;TRUE;2018;hip hop, pop, R&B;75;;;;;;;;
1871;B Young;Jumanji;173;FALSE;2018;hip hop, Dance/Electronic;60;;;;;;;;
1872;Charlie Puth;The Way I Am;186;FALSE;2018;pop;64;;;;;;;;
1873;Reik;Me Niego (feat. Ozuna & Wisin);222;FALSE;2018;pop, latin;1;;;;;;;;
1874;benny blanco;Eastside (with Halsey & Khalid);174;FALSE;2018;hip hop, pop;75;;;;;;;;
1875;Luis Fonsi;Échame La Culpa;174;FALSE;2017;pop, latin;62;;;;;;;;
1876;MK;17;196;FALSE;2017;pop, Dance/Electronic;65;;;;;;;;
1877;Rita Ora;Anywhere;215;FALSE;2017;hip hop, pop, Dance/Electronic;63;;;;;;;;
1878;Banx & Ranx;Answerphone (feat. Yxng Bane);191;FALSE;2018;Dance/Electronic;56;;;;;;;;
1879;Ella Mai;Trip;214;FALSE;2018;hip hop, pop, R&B;72;;;;;;;;
1880;Daddy Yankee;Dura;200;FALSE;2018;latin;71;;;;;;;;
1881;DJ Khaled;No Brainer;260;TRUE;2018;hip hop, pop;67;;;;;;;;
1884;FINNEAS;Let's Fall in Love for the Night;190;TRUE;2018;rock, pop, Dance/Electronic;71;;;;;;;;
1885;Hugh Jackman;The Greatest Show;302;FALSE;2017;easy listening;72;;;;;;;;
1886;Halsey;Bad At Love;181;FALSE;2017;pop, Dance/Electronic;72;;;;;;;;
1887;Drake;I'm Upset;214;TRUE;2018;hip hop, pop, R&B;68;;;;;;;;
1888;Camila Cabello;Never Be the Same;227;FALSE;2018;pop;74;;;;;;;;
1889;M.O;Bad Vibe;214;FALSE;2018;pop, Dance/Electronic;54;;;;;;;;
1890;Dua Lipa;IDGAF;218;TRUE;2017;pop;78;;;;;;;;
1891;Cashmere Cat;Miss You (with Major Lazer & Tory Lanez);186;FALSE;2018;pop, rock;56;;;;;;;;
1892;Bazzi;Mine;131;TRUE;2018;pop, Dance/Electronic;75;;;;;;;;
1893;Lil Dicky;Freaky Friday (feat. Chris Brown);217;TRUE;2018;hip hop, pop;70;;;;;;;;
1894;Lauv;I Like Me Better;197;FALSE;2018;pop, Dance/Electronic;81;;;;;;;;
1895;The Chainsmokers;This Feeling;198;FALSE;2018;pop, Dance/Electronic;73;;;;;;;;
1896;Maroon 5;Girls Like You (feat. Cardi B) - Cardi B Version;236;TRUE;2018;pop;73;;;;;;;;
1897;Khalid;Love Lies (with Normani);202;FALSE;2018;pop, R&B;73;;;;;;;;
1898;Drake;Nice For What;211;TRUE;2018;hip hop, pop, R&B;77;;;;;;;;
1899;Kendrick Lamar;LOVE. FEAT. ZACARI.;213;TRUE;2017;hip hop;80;;;;;;;;
1900;Post Malone;Psycho (feat. Ty Dolla $ign);221;TRUE;2018;hip hop;77;;;;;;;;
1901;Lil Nas X;Old Town Road - Remix;157;FALSE;2019;hip hop, pop;79;;;;;;;;
1902;Billie Eilish;bad guy;194;FALSE;2019;pop, Dance/Electronic;83;;;;;;;;
1903;Shawn Mendes;Señorita;191;FALSE;2019;pop;78;;;;;;;;
1904;Ariana Grande;7 rings;179;TRUE;2019;pop;83;;;;;;;;
1905;Post Malone;Sunflower - Spider-Man: Into the Spider-Verse;158;FALSE;2019;hip hop;79;;;;;;;;
1906;Gesaffelstein;Lost in the Fire (feat. The Weeknd);202;TRUE;2019;Dance/Electronic;84;;;;;;;;
1907;Halsey;Without Me;202;TRUE;2018;pop, Dance/Electronic;77;;;;;;;;
1908;Regard;Ride It;158;FALSE;2019;pop, Dance/Electronic;81;;;;;;;;
1909;Lady Gaga;Shallow;216;FALSE;2018;pop;82;;;;;;;;
1910;Mark Ronson;Nothing Breaks Like a Heart (feat. Miley Cyrus);217;FALSE;2018;pop;79;;;;;;;;
1911;Lewis Capaldi;Someone You Loved;182;FALSE;2019;pop;84;;;;;;;;
1912;Jax Jones;All Day And Night;169;FALSE;2019;hip hop, pop, Dance/Electronic;60;;;;;;;;
1913;Mustard;Pure Water (with Migos);192;TRUE;2019;hip hop, pop;75;;;;;;;;
1914;NLE Choppa;Shotta Flow (feat. Blueface) [Remix];177;TRUE;2019;hip hop;0;;;;;;;;
1915;Kodak Black;ZEZE (feat. Travis Scott & Offset);229;TRUE;2018;hip hop;77;;;;;;;;
1916;Daddy Yankee;Con Calma;193;FALSE;2019;latin;79;;;;;;;;
1917;Alec Benjamin;Let Me Down Slowly;169;FALSE;2018;rock, pop, Dance/Electronic;82;;;;;;;;
1918;BLACKPINK;Kill This Love;189;FALSE;2019;pop;1;;;;;;;;
1919;Offset;Clout (feat. Cardi B);206;TRUE;2019;hip hop, pop;68;;;;;;;;
1920;MEDUZA;Piece Of Your Heart;153;FALSE;2019;pop, Dance/Electronic;75;;;;;;;;
1921;Ed Sheeran;Antisocial (with Travis Scott);162;FALSE;2019;pop;63;;;;;;;;
1922;Travis Scott;SICKO MODE;313;TRUE;2018;hip hop, Dance/Electronic;81;;;;;;;;
1923;Mabel;Mad Love;170;FALSE;2019;pop, Dance/Electronic;0;;;;;;;;
1924;Lana Del Rey;Doin' Time;202;TRUE;2019;pop;80;;;;;;;;
1925;DJ Snake;Taki Taki (feat. Selena Gomez, Ozuna & Cardi B);213;TRUE;2019;hip hop, pop, Dance/Electronic;70;;;;;;;;
1926;A Boogie Wit da Hoodie;Look Back at It;179;TRUE;2018;hip hop;73;;;;;;;;
1927;Saweetie;My Type;126;TRUE;2019;hip hop, pop, R&B;71;;;;;;;;
1928;Lil Tecca;Ransom;131;TRUE;2019;hip hop;78;;;;;;;;
1929;Russ Millions;Keisha & Becky - Remix;253;TRUE;2019;pop;69;;;;;;;;
1930;Billie Eilish;lovely (with Khalid);200;FALSE;2018;pop, Dance/Electronic;86;;;;;;;;
1931;Mabel;Don't Call Me Up;178;FALSE;2019;pop, Dance/Electronic;77;;;;;;;;
1932;Lil Nas X;Old Town Road;113;FALSE;2019;hip hop, pop;76;;;;;;;;
1933;Meek Mill;Going Bad (feat. Drake);181;TRUE;2018;hip hop, pop;78;;;;;;;;
1934;Post Malone;Wow.;150;TRUE;2019;hip hop;79;;;;;;;;
1935;Doja Cat;Juicy;202;TRUE;2019;pop;57;;;;;;;;
1936;A Boogie Wit da Hoodie;Swervin (feat. 6ix9ine);189;TRUE;2018;hip hop;75;;;;;;;;
1937;iann dior;emotions;131;FALSE;2019;hip hop, pop;72;;;;;;;;
1938;Paulo Londra;Adan y Eva;257;FALSE;2019;hip hop, latin, Dance/Electronic;72;;;;;;;;
1939;Drake;Money In The Grave (Drake ft. Rick Ross);205;TRUE;2019;hip hop, pop, R&B;76;;;;;;;;
1940;Lil Nas X;Panini;115;FALSE;2019;hip hop, pop;71;;;;;;;;
1941;Bad Bunny;MIA (feat. Drake);210;FALSE;2018;latin;77;;;;;;;;
1942;Polo G;Pop Out (feat. Lil Tjay);167;TRUE;2019;hip hop;78;;;;;;;;
1943;Juice WRLD;Robbery;240;TRUE;2019;hip hop;53;;;;;;;;
1944;21 Savage;a lot;289;TRUE;2018;hip hop;78;;;;;;;;
1945;Young Thug;The London (feat. J. Cole & Travis Scott);200;TRUE;2019;hip hop, pop;69;;;;;;;;
1946;Anuel AA;China;302;FALSE;2019;latin;76;;;;;;;;
1947;Camila Cabello;Liar;207;FALSE;2019;pop;65;;;;;;;;
1948;Flipp Dinero;Leave Me Alone;196;TRUE;2019;hip hop, pop;69;;;;;;;;
1949;Cardi B;Money;184;TRUE;2018;hip hop, pop;73;;;;;;;;
1950;Ariana Grande;break up with your girlfriend, i'm bored;190;TRUE;2019;pop;76;;;;;;;;
1951;Dave;Location (feat. Burna Boy);241;TRUE;2019;hip hop;78;;;;;;;;
1952;Ava Max;Sweet but Psycho;187;FALSE;2018;pop;7;;;;;;;;
1953;Dua Lipa;Don't Start Now;183;FALSE;2019;pop;79;;;;;;;;
1954;Young T & Bugsey;Strike a Pose (feat. Aitch);214;TRUE;2019;hip hop;61;;;;;;;;
1955;Calvin Harris;Giant (with Rag'n'Bone Man);229;FALSE;2019;hip hop, pop, Dance/Electronic;73;;;;;;;;
1956;Ed Sheeran;Take Me Back to London (feat. Stormzy);190;TRUE;2019;pop;66;;;;;;;;
1957;Cardi B;Please Me;201;TRUE;2019;hip hop, pop;73;;;;;;;;
1958;Stormzy;Vossi Bop;196;TRUE;2019;hip hop, Dance/Electronic;64;;;;;;;;
1959;Tones And I;Dance Monkey;209;FALSE;2019;pop;78;;;;;;;;
1960;Ariana Grande;boyfriend (with Social House);186;TRUE;2019;pop;77;;;;;;;;
1961;Bad Bunny;Callaita;251;TRUE;2019;latin;81;;;;;;;;
1962;Ava Max;So Am I;183;FALSE;2019;pop;4;;;;;;;;
1963;Pedro Capó;Calma - Remix;238;FALSE;2018;pop, latin;74;;;;;;;;
1964;J. Cole;MIDDLE CHILD;214;TRUE;2019;hip hop;80;;;;;;;;
1965;Lunay;Soltera - Remix;266;FALSE;2019;pop, latin;70;;;;;;;;
1966;Khalid;Better;229;FALSE;2018;pop, R&B;70;;;;;;;;
1967;Blueface;Thotiana;129;TRUE;2018;hip hop;1;;;;;;;;
1968;DaBaby;Suge;163;TRUE;2019;hip hop;72;;;;;;;;
1969;AJ Tracey;Ladbroke Grove;191;FALSE;2019;hip hop, Dance/Electronic;69;;;;;;;;
1970;Billie Eilish;bury a friend;193;FALSE;2019;pop, Dance/Electronic;75;;;;;;;;
1971;BTS;Boy With Luv (feat. Halsey);230;FALSE;2019;pop;35;;;;;;;;
1972;Wiley;Boasty (feat. Idris Elba);177;TRUE;2019;hip hop, Dance/Electronic;64;;;;;;;;
1973;Jonas Brothers;Only Human;183;FALSE;2019;pop;71;;;;;;;;
1974;5 Seconds of Summer;Easier;157;FALSE;2019;pop;1;;;;;;;;
1975;Avicii;SOS (feat. Aloe Blacc);157;FALSE;2019;pop, Dance/Electronic;71;;;;;;;;
1977;Ashley O;On A Roll;154;FALSE;2019;set();57;;;;;;;;
1978;Dominic Fike;3 Nights;178;FALSE;2018;rock, pop;78;;;;;;;;
1979;Sigala;Wish You Well;206;FALSE;2019;pop, Dance/Electronic;64;;;;;;;;
1980;Megan Thee Stallion;Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign);199;TRUE;2019;hip hop, pop, R&B;69;;;;;;;;
1981;Anuel AA;Secreto;259;FALSE;2019;latin;75;;;;;;;;
1982;Sam Feldt;Post Malone (feat. RANI);174;FALSE;2019;pop, Dance/Electronic;69;;;;;;;;
1983;Kehlani;Nights Like This (feat. Ty Dolla $ign);202;TRUE;2019;hip hop, pop, R&B;74;;;;;;;;
1984;Sech;Otro Trago;226;TRUE;2019;latin;71;;;;;;;;
1985;Post Malone;Better Now;231;TRUE;2018;hip hop;80;;;;;;;;
1986;Ed Sheeran;Cross Me (feat. Chance the Rapper & PnB Rock);206;TRUE;2019;pop;64;;;;;;;;
1987;Lauv;i'm so tired...;163;FALSE;2019;pop, Dance/Electronic;2;;;;;;;;
1988;iann dior;gone girl;137;TRUE;2019;hip hop, pop;69;;;;;;;;
1989;Panic! At The Disco;High Hopes;191;FALSE;2018;rock;80;;;;;;;;
1990;Marshmello;One Thing Right;182;FALSE;2019;pop, Dance/Electronic;73;;;;;;;;
1991;Sam Smith;How Do You Sleep?;202;FALSE;2019;pop;73;;;;;;;;
1992;NSG;Options;240;TRUE;2020;World/Traditional, hip hop;57;;;;;;;;
1993;Normani;Motivation;194;FALSE;2019;pop, R&B;71;;;;;;;;
1994;Joel Corry;Sorry;189;FALSE;2019;pop, Dance/Electronic;63;;;;;;;;
1995;Post Malone;Goodbyes (Feat. Young Thug);175;TRUE;2019;hip hop;1;;;;;;;;
1996;Jonas Brothers;Sucker;181;FALSE;2019;pop;79;;;;;;;;
1997;Taylor Swift;Cruel Summer;178;FALSE;2019;pop;78;;;;;;;;
1998;Blanco Brown;The Git Up;201;FALSE;2019;hip hop, country;69;;;;;;;;
1999;Sam Smith;Dancing With A Stranger (with Normani);171;FALSE;2019;pop;75;;;;;;;;
2000;Post Malone;Circles;215;FALSE;2019;hip hop;85;;;;;;;;
